#id	length	GC	avg.qual	sample
SRR23295635.20292	1484	49.46	45.08	SRR23295635
SRR23295635.20293	1482	49.46	45.79	SRR23295635
SRR23295635.20294	1434	50.07	92.94	SRR23295635
SRR23295635.20295	1479	49.36	26.94	SRR23295635
SRR23295635.20296	1455	57.11	25.39	SRR23295635
SRR23295635.20298	1448	56.01	29.55	SRR23295635
SRR23295635.20299	1451	57.00	26.95	SRR23295635
SRR23295635.20300	1427	56.20	36.45	SRR23295635
SRR23295635.20301	1425	56.07	28.38	SRR23295635
SRR23295635.20302	1499	50.77	20.41	SRR23295635
SRR23295635.20303	1410	57.02	20.95	SRR23295635
SRR23295635.20304	1459	58.12	30.27	SRR23295635
SRR23295635.20305	1419	52.57	20.88	SRR23295635
SRR23295635.20306	1479	49.49	21.97	SRR23295635
SRR23295635.20307	1446	54.98	92.94	SRR23295635
SRR23295635.20308	1448	55.04	29.18	SRR23295635
SRR23295635.20309	1483	49.29	41.02	SRR23295635
SRR23295635.20310	1437	52.33	70.17	SRR23295635
SRR23295635.20311	1414	56.93	27.36	SRR23295635
SRR23295635.20312	1446	55.19	29.05	SRR23295635
SRR23295635.20313	1481	49.56	57.53	SRR23295635
SRR23295635.20314	1496	53.14	93.00	SRR23295635
SRR23295635.20315	1400	56.21	32.87	SRR23295635
SRR23295635.20316	1452	57.58	27.55	SRR23295635
SRR23295635.20317	1481	49.43	55.19	SRR23295635
SRR23295635.20318	1430	57.55	29.58	SRR23295635
SRR23295635.20319	1490	57.32	25.50	SRR23295635
SRR23295635.20320	1439	53.44	44.58	SRR23295635
SRR23295635.20321	1440	55.69	29.34	SRR23295635
SRR23295635.20323	1424	51.19	26.27	SRR23295635
SRR23295635.20324	1451	56.44	29.79	SRR23295635
SRR23295635.20325	1482	49.60	39.64	SRR23295635
SRR23295635.20326	1408	48.65	92.29	SRR23295635
SRR23295635.20327	1458	58.02	53.31	SRR23295635
SRR23295635.20328	1483	49.56	29.78	SRR23295635
SRR23295635.20329	1447	56.19	35.97	SRR23295635
SRR23295635.20330	1479	49.49	37.26	SRR23295635
SRR23295635.20331	1449	57.69	92.98	SRR23295635
SRR23295635.20332	1470	56.80	24.78	SRR23295635
SRR23295635.20333	1419	52.22	45.12	SRR23295635
SRR23295635.20334	1384	52.46	29.51	SRR23295635
SRR23295635.20335	1413	40.48	27.71	SRR23295635
SRR23295635.20336	1461	56.67	93.00	SRR23295635
SRR23295635.20337	1483	55.36	32.26	SRR23295635
SRR23295635.20338	1418	50.85	30.69	SRR23295635
SRR23295635.20339	1437	56.78	93.00	SRR23295635
SRR23295635.20340	1388	56.56	38.13	SRR23295635
SRR23295635.20341	1418	56.21	30.77	SRR23295635
SRR23295635.20342	1448	50.48	93.00	SRR23295635
SRR23295635.20343	1507	55.41	21.78	SRR23295635
SRR23295635.20344	1481	49.36	83.22	SRR23295635
SRR23295635.20346	1481	49.49	92.97	SRR23295635
SRR23295635.20347	1405	56.44	25.82	SRR23295635
SRR23295635.20348	1455	57.04	93.00	SRR23295635
SRR23295635.20349	1413	58.17	36.36	SRR23295635
SRR23295635.20350	1427	56.20	28.66	SRR23295635
SRR23295635.20351	1482	49.46	29.47	SRR23295635
SRR23295635.20352	1431	57.44	25.53	SRR23295635
SRR23295635.20353	1434	53.00	40.15	SRR23295635
SRR23295635.20354	1467	49.49	93.00	SRR23295635
SRR23295635.20355	1481	49.43	79.49	SRR23295635
SRR23295635.20356	1456	55.56	24.01	SRR23295635
SRR23295635.20357	1444	58.24	41.58	SRR23295635
SRR23295635.20358	1405	55.94	92.95	SRR23295635
SRR23295635.20359	1518	51.38	22.65	SRR23295635
SRR23295635.20360	1408	57.39	74.59	SRR23295635
SRR23295635.20361	1481	49.56	89.27	SRR23295635
SRR23295635.20362	1411	39.48	49.21	SRR23295635
SRR23295635.20363	1468	58.45	23.63	SRR23295635
SRR23295635.20364	1486	49.53	28.88	SRR23295635
SRR23295635.20365	856	56.54	22.22	SRR23295635
SRR23295635.20366	1471	49.90	36.67	SRR23295635
SRR23295635.20367	1449	55.97	22.97	SRR23295635
SRR23295635.20368	1449	56.04	34.11	SRR23295635
SRR23295635.20369	1424	53.44	92.97	SRR23295635
SRR23295635.20370	1670	40.48	56.22	SRR23295635
SRR23295635.20371	1411	48.19	20.78	SRR23295635
SRR23295635.20372	1448	54.97	92.89	SRR23295635
SRR23295635.20373	1447	56.19	40.60	SRR23295635
SRR23295635.20374	1456	58.10	46.52	SRR23295635
SRR23295635.20375	1443	54.75	36.70	SRR23295635
SRR23295635.20376	1437	55.74	27.19	SRR23295635
SRR23295635.20377	1480	49.32	24.45	SRR23295635
SRR23295635.20378	1384	55.64	35.47	SRR23295635
SRR23295635.20379	1481	49.36	42.16	SRR23295635
SRR23295635.20380	1485	55.42	25.32	SRR23295635
SRR23295635.20381	1481	49.43	71.58	SRR23295635
SRR23295635.20382	1430	55.52	42.21	SRR23295635
SRR23295635.20383	1479	54.23	23.42	SRR23295635
SRR23295635.20384	1474	49.80	27.84	SRR23295635
SRR23295635.20385	1502	58.52	23.38	SRR23295635
SRR23295635.20386	1430	53.99	40.53	SRR23295635
SRR23295635.20387	1454	56.12	26.96	SRR23295635
SRR23295635.20388	1455	54.43	26.26	SRR23295635
SRR23295635.20389	1458	55.69	22.76	SRR23295635
SRR23295635.20390	1488	52.62	93.00	SRR23295635
SRR23295635.20391	1478	56.83	21.73	SRR23295635
SRR23295635.20392	1430	59.37	26.58	SRR23295635
SRR23295635.20393	1438	54.87	21.73	SRR23295635
SRR23295635.20394	1495	53.58	24.25	SRR23295635
SRR23295635.20395	1491	56.81	43.49	SRR23295635
SRR23295635.20396	1481	49.63	36.69	SRR23295635
SRR23295635.20397	1450	56.69	90.07	SRR23295635
SRR23295635.20398	1385	55.81	83.67	SRR23295635
SRR23295635.20399	1449	56.25	90.29	SRR23295635
SRR23295635.20400	1480	57.36	24.20	SRR23295635
SRR23295635.20401	1458	57.48	65.96	SRR23295635
SRR23295635.20402	1474	59.91	20.13	SRR23295635
SRR23295635.20403	1481	49.36	35.92	SRR23295635
SRR23295635.20404	1482	58.57	24.70	SRR23295635
SRR23295635.20405	1392	52.30	93.00	SRR23295635
SRR23295635.20406	1453	55.54	28.07	SRR23295635
SRR23295635.20407	1427	56.20	89.20	SRR23295635
SRR23295635.20408	1483	50.03	72.54	SRR23295635
SRR23295635.20409	1441	54.89	29.51	SRR23295635
SRR23295635.20410	1424	53.72	35.76	SRR23295635
SRR23295635.20411	1459	57.51	40.50	SRR23295635
SRR23295635.20412	1443	52.67	93.00	SRR23295635
SRR23295635.20413	1424	53.44	45.44	SRR23295635
SRR23295635.20414	1467	57.46	22.32	SRR23295635
SRR23295635.20415	1410	53.12	21.14	SRR23295635
SRR23295635.20416	1459	58.19	89.26	SRR23295635
SRR23295635.20417	1445	55.99	41.90	SRR23295635
SRR23295635.20418	1387	56.16	34.53	SRR23295635
SRR23295635.20419	1420	51.27	47.11	SRR23295635
SRR23295635.20420	1478	49.46	24.38	SRR23295635
SRR23295635.20421	1384	54.05	93.00	SRR23295635
SRR23295635.20422	1452	57.16	87.27	SRR23295635
SRR23295635.20423	1490	49.40	24.40	SRR23295635
SRR23295635.20424	1423	50.25	39.46	SRR23295635
SRR23295635.20425	1456	53.98	28.42	SRR23295635
SRR23295635.20426	1481	49.43	32.48	SRR23295635
SRR23295635.20427	1481	49.49	82.32	SRR23295635
SRR23295635.20428	1396	56.38	24.53	SRR23295635
SRR23295635.20429	1427	52.91	33.45	SRR23295635
SRR23295635.20430	1470	56.87	24.37	SRR23295635
SRR23295635.20431	1482	49.53	34.44	SRR23295635
SRR23295635.20432	1445	55.36	31.35	SRR23295635
SRR23295635.20433	1422	53.45	25.54	SRR23295635
SRR23295635.20434	1434	55.65	20.66	SRR23295635
SRR23295635.20435	1434	50.35	83.47	SRR23295635
SRR23295635.20436	1396	52.22	44.36	SRR23295635
SRR23295635.20437	1459	57.51	45.43	SRR23295635
SRR23295635.20438	1482	49.66	30.73	SRR23295635
SRR23295635.20439	1470	51.70	27.02	SRR23295635
SRR23295635.20440	1414	53.96	93.00	SRR23295635
SRR23295635.20441	1453	55.20	27.35	SRR23295635
SRR23295635.20442	1403	52.53	20.96	SRR23295635
SRR23295635.20443	1493	54.39	25.39	SRR23295635
SRR23295635.20444	1436	52.86	29.87	SRR23295635
SRR23295635.20445	1461	54.28	34.12	SRR23295635
SRR23295635.20446	1414	50.07	78.65	SRR23295635
SRR23295635.20448	1396	52.22	93.00	SRR23295635
SRR23295635.20449	1480	57.50	92.11	SRR23295635
SRR23295635.20450	1407	56.22	93.00	SRR23295635
SRR23295635.20451	1436	57.03	26.57	SRR23295635
SRR23295635.20452	1479	54.43	22.17	SRR23295635
SRR23295635.20453	1424	52.81	93.00	SRR23295635
SRR23295635.20454	1461	57.43	28.88	SRR23295635
SRR23295635.20455	1460	54.93	29.56	SRR23295635
SRR23295635.20456	1452	57.16	93.00	SRR23295635
SRR23295635.20457	1447	58.60	76.49	SRR23295635
SRR23295635.20458	1429	57.24	29.72	SRR23295635
SRR23295635.20459	1474	57.73	25.98	SRR23295635
SRR23295635.20460	1472	55.10	30.56	SRR23295635
SRR23295635.20461	1482	49.53	33.27	SRR23295635
SRR23295635.20462	1460	54.52	25.27	SRR23295635
SRR23295635.20463	1382	56.44	28.97	SRR23295635
SRR23295635.20464	1467	57.26	26.99	SRR23295635
SRR23295635.20465	1474	42.20	30.49	SRR23295635
SRR23295635.20466	1450	56.00	27.16	SRR23295635
SRR23295635.20467	1481	49.49	54.91	SRR23295635
SRR23295635.20468	1640	50.24	27.51	SRR23295635
SRR23295635.20469	1389	56.59	93.00	SRR23295635
SRR23295635.20470	1446	54.01	34.31	SRR23295635
SRR23295635.20471	1411	52.37	25.94	SRR23295635
SRR23295635.20472	1490	49.40	24.36	SRR23295635
SRR23295635.20473	1407	56.01	54.48	SRR23295635
SRR23295635.20474	1457	55.25	62.56	SRR23295635
SRR23295635.20475	1450	57.17	23.43	SRR23295635
SRR23295635.20476	1459	57.44	36.23	SRR23295635
SRR23295635.20477	1459	56.13	21.65	SRR23295635
SRR23295635.20478	1456	57.01	25.18	SRR23295635
SRR23295635.20479	1409	58.84	93.00	SRR23295635
SRR23295635.20480	1446	61.96	92.99	SRR23295635
SRR23295635.20481	1442	55.69	24.11	SRR23295635
SRR23295635.20482	1481	49.43	70.41	SRR23295635
SRR23295635.20483	1448	56.28	27.93	SRR23295635
SRR23295635.20484	1401	52.61	26.55	SRR23295635
SRR23295635.20485	1388	56.56	26.40	SRR23295635
SRR23295635.20486	1488	54.10	93.00	SRR23295635
SRR23295635.20487	1485	56.90	33.67	SRR23295635
SRR23295635.20488	1447	52.59	93.00	SRR23295635
SRR23295635.20489	1481	49.43	52.99	SRR23295635
SRR23295635.20490	1441	56.21	24.69	SRR23295635
SRR23295635.20491	1516	50.92	93.00	SRR23295635
SRR23295635.20493	1446	55.12	27.15	SRR23295635
SRR23295635.20494	1480	49.53	31.52	SRR23295635
SRR23295635.20495	1481	49.63	30.01	SRR23295635
SRR23295635.20496	1415	55.76	22.46	SRR23295635
SRR23295635.20497	1443	56.06	30.40	SRR23295635
SRR23295635.20498	1461	56.61	28.32	SRR23295635
SRR23295635.20499	1410	48.16	59.95	SRR23295635
SRR23295635.20500	1444	55.19	26.83	SRR23295635
SRR23295635.20501	1443	53.85	23.59	SRR23295635
SRR23295635.20502	1480	49.53	38.70	SRR23295635
SRR23295635.20503	1450	57.17	28.77	SRR23295635
SRR23295635.20504	1481	49.49	39.79	SRR23295635
SRR23295635.20505	1471	55.54	69.14	SRR23295635
SRR23295635.20506	1432	55.87	28.66	SRR23295635
SRR23295635.20507	1460	57.88	26.92	SRR23295635
SRR23295635.20508	1484	55.32	21.61	SRR23295635
SRR23295635.20509	1380	52.32	37.93	SRR23295635
SRR23295635.20510	1481	49.49	55.94	SRR23295635
SRR23295635.20511	1410	54.68	39.92	SRR23295635
SRR23295635.20512	1481	49.56	26.93	SRR23295635
SRR23295635.20513	1481	49.49	61.37	SRR23295635
SRR23295635.20514	1482	49.53	41.52	SRR23295635
SRR23295635.20515	1456	58.59	26.52	SRR23295635
SRR23295635.20516	1482	49.46	35.71	SRR23295635
SRR23295635.20517	1414	58.27	79.31	SRR23295635
SRR23295635.20518	1410	55.96	31.72	SRR23295635
SRR23295635.20519	1420	57.82	75.92	SRR23295635
SRR23295635.20520	1405	56.44	31.52	SRR23295635
SRR23295635.20521	1458	57.54	92.99	SRR23295635
SRR23295635.20522	1437	56.23	23.79	SRR23295635
SRR23295635.20523	1442	55.62	91.71	SRR23295635
SRR23295635.20524	1481	49.49	29.71	SRR23295635
SRR23295635.20525	1482	49.53	87.91	SRR23295635
SRR23295635.20526	1451	56.58	21.10	SRR23295635
SRR23295635.20527	1481	49.43	92.64	SRR23295635
SRR23295635.20528	1481	49.43	47.51	SRR23295635
SRR23295635.20529	1429	54.65	27.13	SRR23295635
SRR23295635.20530	1458	50.27	23.42	SRR23295635
SRR23295635.20531	1400	39.50	21.74	SRR23295635
SRR23295635.20532	1504	56.38	65.54	SRR23295635
SRR23295635.20533	1480	49.46	47.59	SRR23295635
SRR23295635.20534	1481	49.63	33.58	SRR23295635
SRR23295635.20535	1429	53.74	31.69	SRR23295635
SRR23295635.20536	1422	51.97	46.06	SRR23295635
SRR23295635.20537	1443	55.99	26.84	SRR23295635
SRR23295635.20538	1420	56.20	76.41	SRR23295635
SRR23295635.20539	1481	49.56	65.57	SRR23295635
SRR23295635.20540	1447	55.91	40.42	SRR23295635
SRR23295635.20541	1411	53.86	28.13	SRR23295635
SRR23295635.20542	1481	49.22	61.65	SRR23295635
SRR23295635.20543	1476	57.32	70.67	SRR23295635
SRR23295635.20544	1446	55.95	34.53	SRR23295635
SRR23295635.20545	1472	58.08	20.57	SRR23295635
SRR23295635.20546	1452	57.16	73.21	SRR23295635
SRR23295635.20547	1457	54.70	24.66	SRR23295635
SRR23295635.20548	1424	52.81	58.50	SRR23295635
SRR23295635.20549	1444	60.60	32.75	SRR23295635
SRR23295635.20550	1471	55.34	28.23	SRR23295635
SRR23295635.20551	1475	55.86	48.69	SRR23295635
SRR23295635.20552	1451	57.20	31.51	SRR23295635
SRR23295635.20553	1485	54.34	33.27	SRR23295635
SRR23295635.20554	1432	40.78	30.29	SRR23295635
SRR23295635.20555	1481	49.43	82.32	SRR23295635
SRR23295635.20556	1413	58.10	92.71	SRR23295635
SRR23295635.20557	1425	56.35	24.66	SRR23295635
SRR23295635.20558	1487	52.52	93.00	SRR23295635
SRR23295635.20559	1483	49.49	37.36	SRR23295635
SRR23295635.20560	1483	49.49	31.12	SRR23295635
SRR23295635.20561	1446	55.88	76.93	SRR23295635
SRR23295635.20562	1458	57.20	73.08	SRR23295635
SRR23295635.20563	1481	49.56	54.70	SRR23295635
SRR23295635.20564	1456	53.02	26.17	SRR23295635
SRR23295635.20565	1480	49.39	21.30	SRR23295635
SRR23295635.20566	1503	57.22	26.09	SRR23295635
SRR23295635.20567	1478	49.26	24.80	SRR23295635
SRR23295635.20568	1451	56.51	29.07	SRR23295635
SRR23295635.20569	1440	56.81	22.83	SRR23295635
SRR23295635.20570	1459	50.31	74.29	SRR23295635
SRR23295635.20571	1449	57.14	30.11	SRR23295635
SRR23295635.20572	1434	56.42	24.32	SRR23295635
SRR23295635.20573	1488	49.66	22.69	SRR23295635
SRR23295635.20574	1482	49.39	23.48	SRR23295635
SRR23295635.20575	1391	52.62	81.33	SRR23295635
SRR23295635.20576	1446	54.15	92.97	SRR23295635
SRR23295635.20577	1481	49.49	57.70	SRR23295635
SRR23295635.20578	1479	50.85	21.41	SRR23295635
SRR23295635.20579	1387	56.60	90.15	SRR23295635
SRR23295635.20580	1428	57.84	25.45	SRR23295635
SRR23295635.20581	1448	54.49	22.58	SRR23295635
SRR23295635.20582	1442	55.55	46.28	SRR23295635
SRR23295635.20583	1481	49.56	43.71	SRR23295635
SRR23295635.20584	1485	49.23	23.52	SRR23295635
SRR23295635.20585	1452	51.10	30.73	SRR23295635
SRR23295635.20586	1472	59.31	20.20	SRR23295635
SRR23295635.20587	1410	59.08	20.29	SRR23295635
SRR23295635.20588	1448	57.18	25.36	SRR23295635
SRR23295635.20589	1481	49.36	53.70	SRR23295635
SRR23295635.20590	1470	54.76	22.66	SRR23295635
SRR23295635.20591	1483	49.56	30.27	SRR23295635
SRR23295635.20592	1457	58.00	40.62	SRR23295635
SRR23295635.20593	1410	48.16	93.00	SRR23295635
SRR23295635.20594	1452	56.61	93.00	SRR23295635
SRR23295635.20595	1453	58.84	35.41	SRR23295635
SRR23295635.20596	1481	49.36	87.59	SRR23295635
SRR23295635.20597	1481	49.43	92.68	SRR23295635
SRR23295635.20598	1441	52.67	40.92	SRR23295635
SRR23295635.20599	1407	56.15	80.64	SRR23295635
SRR23295635.20600	1452	57.16	62.62	SRR23295635
SRR23295635.20601	1480	49.53	34.32	SRR23295635
SRR23295635.20602	1467	49.28	70.32	SRR23295635
SRR23295635.20603	1427	56.06	29.63	SRR23295635
SRR23295635.20604	1445	57.65	76.88	SRR23295635
SRR23295635.20605	1484	58.56	20.51	SRR23295635
SRR23295635.20606	1466	57.50	22.04	SRR23295635
SRR23295635.20607	1420	56.13	92.95	SRR23295635
SRR23295635.20608	1471	55.34	25.32	SRR23295635
SRR23295635.20609	1456	58.24	27.21	SRR23295635
SRR23295635.20610	1443	51.00	40.47	SRR23295635
SRR23295635.20611	1445	60.28	36.06	SRR23295635
SRR23295635.20612	1448	56.01	34.11	SRR23295635
SRR23295635.20613	1427	56.13	30.62	SRR23295635
SRR23295635.20614	1444	57.34	26.08	SRR23295635
SRR23295635.20615	1509	57.65	22.74	SRR23295635
SRR23295635.20616	1450	56.90	93.00	SRR23295635
SRR23295635.20617	1409	48.62	30.67	SRR23295635
SRR23295635.20618	1476	59.15	21.77	SRR23295635
SRR23295635.20619	1485	49.63	25.73	SRR23295635
SRR23295635.20620	1416	53.95	25.21	SRR23295635
SRR23295635.20621	1458	58.23	64.14	SRR23295635
SRR23295635.20622	1411	56.27	24.53	SRR23295635
SRR23295635.20623	1452	50.55	67.85	SRR23295635
SRR23295635.20624	1412	56.66	21.95	SRR23295635
SRR23295635.20625	1391	52.26	32.17	SRR23295635
SRR23295635.20626	1390	51.80	24.06	SRR23295635
SRR23295635.20627	1459	57.51	55.63	SRR23295635
SRR23295635.20628	1484	49.60	27.81	SRR23295635
SRR23295635.20629	1409	56.42	30.08	SRR23295635
SRR23295635.20630	1480	54.32	34.18	SRR23295635
SRR23295635.20631	1482	49.53	20.43	SRR23295635
SRR23295635.20632	1398	56.44	28.07	SRR23295635
SRR23295635.20633	1446	57.61	40.07	SRR23295635
SRR23295635.20634	1392	51.72	30.76	SRR23295635
SRR23295635.20635	1479	49.49	36.61	SRR23295635
SRR23295635.20636	1397	52.18	24.18	SRR23295635
SRR23295635.20637	1452	54.55	34.70	SRR23295635
SRR23295635.20638	1477	49.42	28.47	SRR23295635
SRR23295635.20639	1482	49.73	34.78	SRR23295635
SRR23295635.20640	1400	56.00	28.38	SRR23295635
SRR23295635.20641	1463	51.54	26.08	SRR23295635
SRR23295635.20642	1458	57.54	21.50	SRR23295635
SRR23295635.20643	1483	55.50	31.51	SRR23295635
SRR23295635.20644	1483	54.75	27.99	SRR23295635
SRR23295635.20645	1451	56.31	27.14	SRR23295635
SRR23295635.20646	1449	58.18	24.05	SRR23295635
SRR23295635.20647	1483	49.49	55.43	SRR23295635
SRR23295635.20648	1406	55.05	29.47	SRR23295635
SRR23295635.20649	1480	49.32	24.89	SRR23295635
SRR23295635.20650	1478	49.46	27.21	SRR23295635
SRR23295635.20651	1482	54.72	22.80	SRR23295635
SRR23295635.20652	1478	50.47	23.72	SRR23295635
SRR23295635.20653	1447	55.70	31.54	SRR23295635
SRR23295635.20654	1451	55.62	34.81	SRR23295635
SRR23295635.20655	1390	55.97	23.68	SRR23295635
SRR23295635.20656	1481	49.36	33.93	SRR23295635
SRR23295635.20658	1482	49.53	54.69	SRR23295635
SRR23295635.20659	1481	49.56	40.36	SRR23295635
SRR23295635.20660	1432	44.27	32.63	SRR23295635
SRR23295635.20661	1481	49.56	92.99	SRR23295635
SRR23295635.20662	1452	56.40	39.60	SRR23295635
SRR23295635.20663	1500	49.93	22.68	SRR23295635
SRR23295635.20664	1465	55.15	93.00	SRR23295635
SRR23295635.20665	1481	49.56	34.26	SRR23295635
SRR23295635.20666	1402	56.63	21.55	SRR23295635
SRR23295635.20667	1460	56.58	20.99	SRR23295635
SRR23295635.20668	1481	49.49	89.84	SRR23295635
SRR23295635.20669	1450	57.38	39.61	SRR23295635
SRR23295635.20670	1422	52.39	27.45	SRR23295635
SRR23295635.20671	1467	49.56	26.17	SRR23295635
SRR23295635.20672	1457	56.21	23.37	SRR23295635
SRR23295635.20673	1472	47.49	27.14	SRR23295635
SRR23295635.20674	1449	56.45	27.24	SRR23295635
SRR23295635.20675	1444	54.92	25.57	SRR23295635
SRR23295635.20676	1421	52.01	70.49	SRR23295635
SRR23295635.20677	1425	56.14	27.54	SRR23295635
SRR23295635.20678	1458	56.86	93.00	SRR23295635
SRR23295635.20679	1514	51.98	71.77	SRR23295635
SRR23295635.20680	1392	52.30	40.44	SRR23295635
SRR23295635.20681	1447	57.77	23.69	SRR23295635
SRR23295635.20682	1420	56.41	93.00	SRR23295635
SRR23295635.20683	1441	53.99	27.26	SRR23295635
SRR23295635.20684	1458	57.48	23.94	SRR23295635
SRR23295635.20685	1485	51.58	77.57	SRR23295635
SRR23295635.20686	1490	50.34	27.66	SRR23295635
SRR23295635.20687	1481	49.36	93.00	SRR23295635
SRR23295635.20688	1445	52.18	37.46	SRR23295635
SRR23295635.20689	1415	57.17	77.39	SRR23295635
SRR23295635.20690	1438	59.18	93.00	SRR23295635
SRR23295635.20691	1459	53.26	21.45	SRR23295635
SRR23295635.20692	1484	55.39	61.71	SRR23295635
SRR23295635.20693	1414	53.89	93.00	SRR23295635
SRR23295635.20694	1414	58.20	93.00	SRR23295635
SRR23295635.20695	1408	56.82	36.02	SRR23295635
SRR23295635.20696	1487	49.56	22.01	SRR23295635
SRR23295635.20697	1446	54.84	32.42	SRR23295635
SRR23295635.20698	1480	49.32	38.70	SRR23295635
SRR23295635.20699	1469	55.14	31.22	SRR23295635
SRR23295635.20700	1409	54.72	22.83	SRR23295635
SRR23295635.20701	1457	54.56	27.31	SRR23295635
SRR23295635.20702	1400	56.07	30.58	SRR23295635
SRR23295635.20703	1481	49.16	24.33	SRR23295635
SRR23295635.20704	1424	56.39	21.14	SRR23295635
SRR23295635.20705	1388	56.56	34.62	SRR23295635
SRR23295635.20706	1505	53.95	90.36	SRR23295635
SRR23295635.20707	1484	51.95	92.99	SRR23295635
SRR23295635.20708	1424	52.74	24.63	SRR23295635
SRR23295635.20709	1481	49.36	93.00	SRR23295635
SRR23295635.20710	1445	56.89	24.13	SRR23295635
SRR23295635.20711	1478	50.07	28.05	SRR23295635
SRR23295635.20712	1425	56.21	26.17	SRR23295635
SRR23295635.20713	1435	55.47	24.50	SRR23295635
SRR23295635.20714	1493	53.52	28.87	SRR23295635
SRR23295635.20715	1404	54.99	28.75	SRR23295635
SRR23295635.20716	1504	56.45	92.98	SRR23295635
SRR23295635.20717	1481	49.56	35.05	SRR23295635
SRR23295635.20718	1459	57.85	35.25	SRR23295635
SRR23295635.20719	1481	49.56	53.03	SRR23295635
SRR23295635.20720	1452	54.96	35.56	SRR23295635
SRR23295635.20721	1479	50.37	26.62	SRR23295635
SRR23295635.20722	1470	58.30	23.93	SRR23295635
SRR23295635.20723	1481	49.49	93.00	SRR23295635
SRR23295635.20724	1454	57.77	23.15	SRR23295635
SRR23295635.20725	1447	55.56	58.60	SRR23295635
SRR23295635.20726	1426	45.09	51.73	SRR23295635
SRR23295635.20727	1502	53.33	22.84	SRR23295635
SRR23295635.20728	1500	51.40	21.60	SRR23295635
SRR23295635.20729	1477	50.51	21.97	SRR23295635
SRR23295635.20730	1482	49.53	52.51	SRR23295635
SRR23295635.20731	1481	49.56	57.57	SRR23295635
SRR23295635.20732	1446	55.95	92.64	SRR23295635
SRR23295635.20733	1446	57.05	27.87	SRR23295635
SRR23295635.20734	1483	49.36	63.27	SRR23295635
SRR23295635.20735	1413	57.40	30.19	SRR23295635
SRR23295635.20736	1478	49.46	91.55	SRR23295635
SRR23295635.20737	1460	58.01	34.03	SRR23295635
SRR23295635.20738	1457	57.04	34.87	SRR23295635
SRR23295635.20739	1455	56.29	21.04	SRR23295635
SRR23295635.20740	1423	54.74	29.14	SRR23295635
SRR23295635.20741	1480	49.53	30.57	SRR23295635
SRR23295635.20742	1425	56.21	24.71	SRR23295635
SRR23295635.20743	1484	55.39	79.77	SRR23295635
SRR23295635.20744	1452	57.16	71.72	SRR23295635
SRR23295635.20745	1461	56.54	36.82	SRR23295635
SRR23295635.20746	1447	55.29	57.57	SRR23295635
SRR23295635.20747	1516	54.82	20.18	SRR23295635
SRR23295635.20748	1442	54.65	33.46	SRR23295635
SRR23295635.20749	1481	49.63	40.71	SRR23295635
SRR23295635.20750	1398	52.29	25.72	SRR23295635
SRR23295635.20751	1400	53.00	32.29	SRR23295635
SRR23295635.20752	1436	58.64	24.02	SRR23295635
SRR23295635.20753	1442	61.17	24.97	SRR23295635
SRR23295635.20754	1490	51.28	27.35	SRR23295635
SRR23295635.20755	1448	55.52	27.28	SRR23295635
SRR23295635.20756	1420	56.41	47.07	SRR23295635
SRR23295635.20757	1448	56.91	22.34	SRR23295635
SRR23295635.20758	1486	50.74	40.72	SRR23295635
SRR23295635.20759	1459	57.98	22.31	SRR23295635
SRR23295635.20760	1448	55.73	42.02	SRR23295635
SRR23295635.20761	1481	49.43	33.87	SRR23295635
SRR23295635.20762	1439	57.68	25.93	SRR23295635
SRR23295635.20763	1481	49.56	93.00	SRR23295635
SRR23295635.20764	1449	55.21	21.98	SRR23295635
SRR23295635.20765	1418	53.67	37.45	SRR23295635
SRR23295635.20766	1454	55.85	25.17	SRR23295635
SRR23295635.20767	1413	39.49	22.47	SRR23295635
SRR23295635.20768	1469	59.29	22.93	SRR23295635
SRR23295635.20769	1448	55.46	28.05	SRR23295635
SRR23295635.20770	1463	54.82	35.78	SRR23295635
SRR23295635.20771	1474	53.19	33.48	SRR23295635
SRR23295635.20772	1447	56.05	28.31	SRR23295635
SRR23295635.20773	1459	54.76	35.64	SRR23295635
SRR23295635.20774	1450	56.21	25.27	SRR23295635
SRR23295635.20775	1441	56.63	30.56	SRR23295635
SRR23295635.20776	1448	56.91	51.46	SRR23295635
SRR23295635.20778	1431	56.95	31.45	SRR23295635
SRR23295635.20779	1467	55.49	27.93	SRR23295635
SRR23295635.20780	1446	54.36	90.56	SRR23295635
SRR23295635.20781	1403	53.88	24.50	SRR23295635
SRR23295635.20782	1452	56.40	22.90	SRR23295635
SRR23295635.20783	1439	54.97	21.03	SRR23295635
SRR23295635.20784	1482	49.46	33.67	SRR23295635
SRR23295635.20785	1466	56.82	93.00	SRR23295635
SRR23295635.20786	1412	39.31	40.20	SRR23295635
SRR23295635.20787	1432	57.12	92.98	SRR23295635
SRR23295635.20788	1410	49.43	20.72	SRR23295635
SRR23295635.20789	1454	52.34	32.47	SRR23295635
SRR23295635.20790	1452	51.72	28.76	SRR23295635
SRR23295635.20791	1424	53.44	93.00	SRR23295635
SRR23295635.20792	1490	49.53	20.46	SRR23295635
SRR23295635.20793	1434	53.35	23.46	SRR23295635
SRR23295635.20794	1461	57.02	24.81	SRR23295635
SRR23295635.20795	1482	49.46	42.09	SRR23295635
SRR23295635.20796	1420	56.41	64.27	SRR23295635
SRR23295635.20797	1379	56.93	20.47	SRR23295635
